date,system,division,rank,note,fighter,page,revid
2018-01-12,media,Women's Flyweight,7,,Montana De La Rosa,,820064472
2018-01-12,media,Women's Flyweight,8,,Rachael Ostovich,Rachael Ostovich,820064472
2018-01-12,media,Women's Flyweight,9,,Mara Romero Borella,,820064472
2018-01-12,media,Women's Flyweight,10,,Jessica Rose Clark,Jessica-Rose Clark,820064472
2018-01-12,media,Women's Flyweight,11,,Shana Dobson,,820064472
2018-01-12,media,Women's Flyweight,12,,Gillian Robertson,,820064472
2018-01-12,media,Women's Flyweight,13,,Kalindra Faria,,820064472
2018-01-12,media,Women's Flyweight,14,,Bec Rawlings,Bec Rawlings,820064472
2018-01-12,media,Women's Flyweight,15,,Melinda Fabian,,820064472
2018-01-12,media,Women's Strawweight,0,,Rose Namajunas,Rose Namajunas,820064472
2018-01-12,media,Women's Strawweight,1,,Joanna Jedrzejczyk,Joanna Jędrzejczyk,820064472
2018-01-12,media,Women's Strawweight,2,,Jéssica Andrade,Jéssica Andrade,820064472
2018-01-12,media,Women's Strawweight,3,,Cláudia Gadelha,Cláudia Gadelha,820064472
2018-01-12,media,Women's Strawweight,4,,Karolina Kowalkiewicz,Karolina Kowalkiewicz,820064472
2018-01-12,media,Women's Strawweight,5,,Tecia Torres,Tecia Pennington,820064472
2018-01-12,media,Women's Strawweight,6,,Carla Esparza,Carla Esparza,820064472
2018-01-12,media,Women's Strawweight,7,,Michelle Waterson,Michelle Waterson-Gomez,820064472
2018-01-12,media,Women's Strawweight,8,,Cynthia Calvillo,Cynthia Calvillo,820064472
2018-01-12,media,Women's Strawweight,9,,Felice Herrig,Felice Herrig,820064472
2018-01-12,media,Women's Strawweight,10,,Alexa Grasso,Alexa Grasso,820064472
2018-01-12,media,Women's Strawweight,11,,Cortney Casey,Cortney Casey,820064472
2018-01-12,media,Women's Strawweight,11,,Paige VanZant,Paige VanZant,820064472
2018-01-12,media,Women's Strawweight,13,,Randa Markos,Randa Markos,820064472
2018-01-12,media,Women's Strawweight,14,,Joanne Calderwood,Joanne Wood,820064472
2018-01-12,media,Women's Strawweight,15,,Maryna Moroz,Maryna Moroz,820064472
2018-01-21,media,Bantamweight,0,,T.J. Dillashaw,T.J. Dillashaw,821638797
2018-01-21,media,Bantamweight,1,,Cody Garbrandt,Cody Garbrandt,821638797
2018-01-21,media,Bantamweight,2,,Dominick Cruz,Dominick Cruz,821638797
2018-01-21,media,Bantamweight,3,,Raphael Assunção,Raphael Assunção,821638797
2018-01-21,media,Bantamweight,4,,Jimmie Rivera,Jimmie Rivera,821638797
2018-01-21,media,Bantamweight,5,,Marlon Moraes,Marlon Moraes,821638797
2018-01-21,media,Bantamweight,6,,John Lineker,John Lineker,821638797
2018-01-21,media,Bantamweight,7,,Bryan Caraway,Bryan Caraway,821638797
2018-01-21,media,Bantamweight,8,,John Dodson,John Dodson (fighter),821638797
2018-01-21,media,Bantamweight,9,,Aljamain Sterling,Aljamain Sterling,821638797
2018-01-21,media,Bantamweight,10,,Thomas Almeida,Thomas Almeida,821638797
2018-01-21,media,Bantamweight,11,,Pedro Munhoz,Pedro Munhoz,821638797
2018-01-21,media,Bantamweight,12,,Eddie Wineland,Eddie Wineland,821638797
2018-01-21,media,Bantamweight,13,,Brett Johns,Brett Johns,821638797
2018-01-21,media,Bantamweight,14,,Rob Font,Rob Font,821638797
2018-01-21,media,Bantamweight,15,,Matthew Lopez,Matthew Lopez,821638797
2018-01-21,media,Featherweight,0,,Max Holloway,Max Holloway,821638797
2018-01-21,media,Featherweight,1,,José Aldo,José Aldo,821638797
2018-01-21,media,Featherweight,2,,Frankie Edgar,Frankie Edgar,821638797
2018-01-21,media,Featherweight,3,,Brian Ortega,Brian Ortega,821638797
2018-01-21,media,Featherweight,4,,Josh Emmett,Josh Emmett,821638797
2018-01-21,media,Featherweight,5,,Cub Swanson,Cub Swanson,821638797
2018-01-21,media,Featherweight,6,,Ricardo Lamas,Ricardo Lamas,821638797
2018-01-21,media,Featherweight,7,,Chan Sung Jung,The Korean Zombie,821638797
2018-01-21,media,Featherweight,8,,Jeremy Stephens,Jeremy Stephens,821638797
2018-01-21,media,Featherweight,9,,Darren Elkins,Darren Elkins,821638797
2018-01-21,media,Featherweight,10,,Yair Rodríguez,Yair Rodríguez,821638797
2018-01-21,media,Featherweight,11,,Dennis Bermudez,Dennis Bermudez,821638797
2018-01-21,media,Featherweight,11,,Renato Moicano,Renato Moicano,821638797
2018-01-21,media,Featherweight,13,,Doo ho Choi,Choi Doo-ho,821638797
2018-01-21,media,Featherweight,14,,Myles Jury,Myles Jury,821638797
2018-01-21,media,Featherweight,15,,Mirsad Bektić,Mirsad Bektić,821638797
2018-01-21,media,Flyweight,0,,Demetrious Johnson,Demetrious Johnson,821638797
2018-01-21,media,Flyweight,1,,Joseph Benavidez,Joseph Benavidez,821638797
2018-01-21,media,Flyweight,2,,Henry Cejudo,Henry Cejudo,821638797
2018-01-21,media,Flyweight,3,,Ray Borg,Ray Borg,821638797
2018-01-21,media,Flyweight,4,,Jussier Formiga,Jussier Formiga,821638797
2018-01-21,media,Flyweight,5,,Sergio Pettis,Sergio Pettis,821638797
2018-01-21,media,Flyweight,6,,Wilson Reis,Wilson Reis,821638797
2018-01-21,media,Flyweight,7,,Brandon Moreno,Brandon Moreno,821638797
2018-01-21,media,Flyweight,8,,Ben Nguyen,Ben Nguyen,821638797
2018-01-21,media,Flyweight,9,,John Moraga,John Moraga,821638797
2018-01-21,media,Flyweight,10,,Dustin Ortiz,Dustin Ortiz,821638797
2018-01-21,media,Flyweight,11,,Alexandre Pantoja,Alexandre Pantoja,821638797
2018-01-21,media,Flyweight,12,,Matheus Nicolau,Matheus Nicolau,821638797
2018-01-21,media,Flyweight,13,,Magomed Bibulatov,Magomed Bibulatov,821638797
2018-01-21,media,Flyweight,14,,Deiveson Figueiredo,,821638797
2018-01-21,media,Flyweight,15,,Ulka Sasaki,Ulka Sasaki,821638797
2018-01-21,media,Heavyweight,0,,Stipe Miocic,Stipe Miocic,821638797
2018-01-21,media,Heavyweight,1,,Francis Ngannou,Francis Ngannou,821638797
2018-01-21,media,Heavyweight,2,,Alistair Overeem,Alistair Overeem,821638797
2018-01-21,media,Heavyweight,3,,Fabrício Werdum,Fabrício Werdum,821638797
2018-01-21,media,Heavyweight,4,,Cain Velasquez,Cain Velasquez,821638797
2018-01-21,media,Heavyweight,5,,Mark Hunt,Mark Hunt,821638797
2018-01-21,media,Heavyweight,6,,Derrick Lewis,Derrick Lewis,821638797
2018-01-21,media,Heavyweight,7,,Alexander Volkov,Alexander Volkov (fighter),821638797
2018-01-21,media,Heavyweight,8,,Marcin Tybura,Marcin Tybura,821638797
2018-01-21,media,Heavyweight,9,,Curtis Blaydes,Curtis Blaydes,821638797
2018-01-21,media,Heavyweight,10,,Stefan Struve,Stefan Struve,821638797
2018-01-21,media,Heavyweight,11,,Aleksei Oleinik,Alexei Olejnik,821638797
2018-01-21,media,Heavyweight,12,,Andrei Arlovski,Andrei Arlovski,821638797
2018-01-21,media,Heavyweight,13,,Júnior Albini,Júnior Albini,821638797
2018-01-21,media,Heavyweight,14,,Travis Browne,Travis Browne,821638797
2018-01-21,media,Heavyweight,15,,Tim Johnson,Timothy Johnson (fighter),821638797
2018-01-21,media,Light Heavyweight,0,,Daniel Cormier,Daniel Cormier,821638797
2018-01-21,media,Light Heavyweight,1,,Alexander Gustafsson,Alexander Gustafsson,821638797
2018-01-21,media,Light Heavyweight,2,,Volkan Oezdemir,Volkan Oezdemir,821638797
2018-01-21,media,Light Heavyweight,3,,Glover Teixeira,Glover Teixeira,821638797
2018-01-21,media,Light Heavyweight,4,,Jimi Manuwa,Jimi Manuwa,821638797
2018-01-21,media,Light Heavyweight,5,,Ovince Saint Preux,Ovince Saint Preux,821638797
2018-01-21,media,Light Heavyweight,6,,Maurício Rua,Maurício Rua,821638797
2018-01-21,media,Light Heavyweight,7,,Misha Cirkunov,Misha Cirkunov,821638797
2018-01-21,media,Light Heavyweight,8,,Corey Anderson,Corey Anderson (fighter),821638797
2018-01-21,media,Light Heavyweight,9,,Ilir Latifi,Ilir Latifi,821638797
2018-01-21,media,Light Heavyweight,10,,Patrick Cummins,Patrick Cummins (fighter),821638797
2018-01-21,media,Light Heavyweight,11,,Jan Błachowicz,Jan Błachowicz,821638797
2018-01-21,media,Light Heavyweight,12,,Tyson Pedro,Tyson Pedro,821638797
2018-01-21,media,Light Heavyweight,13,,Gadzhimurad Antigulov,Gadzhimurad Antigulov,821638797
2018-01-21,media,Light Heavyweight,14,,Jared Cannonier,Jared Cannonier,821638797
2018-01-21,media,Light Heavyweight,15,,Gian Villante,Gian Villante,821638797
2018-01-21,media,Lightweight,0,,Conor McGregor,Conor McGregor,821638797
2018-01-21,media,Lightweight,1,,Tony Ferguson,Tony Ferguson,821638797
2018-01-21,media,Lightweight,2,,Khabib Nurmagomedov,Khabib Nurmagomedov,821638797
2018-01-21,media,Lightweight,3,,Eddie Alvarez,Eddie Alvarez,821638797
2018-01-21,media,Lightweight,4,,Edson Barboza,Edson Barboza,821638797
2018-01-21,media,Lightweight,5,,Justin Gaethje,Justin Gaethje,821638797
2018-01-21,media,Lightweight,6,,Dustin Poirier,Dustin Poirier,821638797
2018-01-21,media,Lightweight,7,,Kevin Lee,Kevin Lee,821638797
2018-01-21,media,Lightweight,8,,Nate Diaz,Nate Diaz,821638797
2018-01-21,media,Lightweight,9,,Michael Chiesa,Michael Chiesa,821638797
2018-01-21,media,Lightweight,10,,Al Iaquinta,Al Iaquinta,821638797
2018-01-21,media,Lightweight,11,,Beneil Dariush,Beneil Dariush,821638797
2018-01-21,media,Lightweight,12,,Francisco Trinaldo,Francisco Trinaldo,821638797
2018-01-21,media,Lightweight,13,,James Vick,James Vick,821638797
2018-01-21,media,Lightweight,14,,Anthony Pettis,Anthony Pettis,821638797
2018-01-21,media,Lightweight,15,,Evan Dunham,Evan Dunham,821638797
2018-01-21,media,Middleweight,0,,Robert Whittaker,Robert Whittaker (fighter),821638797
2018-01-21,media,Middleweight,1,,Yoel Romero,Yoel Romero,821638797
2018-01-21,media,Middleweight,2,,Luke Rockhold,Luke Rockhold,821638797
2018-01-21,media,Middleweight,3,,Ronaldo Souza,Ronaldo Souza,821638797
2018-01-21,media,Middleweight,4,,Georges St-Pierre,Georges St-Pierre,821638797
2018-01-21,media,Middleweight,5,,Chris Weidman,Chris Weidman,821638797
2018-01-21,media,Middleweight,6,,Kelvin Gastelum,Kelvin Gastelum,821638797
2018-01-21,media,Middleweight,7,,Michael Bisping,Michael Bisping,821638797
2018-01-21,media,Middleweight,8,,Derek Brunson,Derek Brunson,821638797
2018-01-21,media,Middleweight,9,,David Branch,David Branch (fighter),821638797
2018-01-21,media,Middleweight,10,,Uriah Hall,Uriah Hall,821638797
2018-01-21,media,Middleweight,11,,Vitor Belfort,Vitor Belfort,821638797
2018-01-21,media,Middleweight,12,,Krzysztof Jotko,Krzysztof Jotko,821638797
2018-01-21,media,Middleweight,13,,Lyoto Machida,Lyoto Machida,821638797
2018-01-21,media,Middleweight,14,,Paulo Costa,Paulo Costa,821638797
2018-01-21,media,Middleweight,15,,Brad Tavares,Brad Tavares,821638797
2018-01-21,media,Welterweight,0,,Tyron Woodley,Tyron Woodley,821638797
2018-01-21,media,Welterweight,1,,Stephen Thompson,Stephen Thompson (fighter),821638797
2018-01-21,media,Welterweight,2,,Rafael dos Anjos,Rafael dos Anjos,821638797
2018-01-21,media,Welterweight,3,,Colby Covington,Colby Covington,821638797
2018-01-21,media,Welterweight,4,,Robbie Lawler,Robbie Lawler,821638797
2018-01-21,media,Welterweight,5,,Demian Maia,Demian Maia,821638797
2018-01-21,media,Welterweight,6,,Jorge Masvidal,Jorge Masvidal,821638797
2018-01-21,media,Welterweight,7,,Darren Till,Darren Till,821638797
2018-01-21,media,Welterweight,8,,Neil Magny,Neil Magny,821638797
2018-01-21,media,Welterweight,9,,Kamaru Usman,Kamaru Usman,821638797
2018-01-21,media,Welterweight,10,,Santiago Ponzinibbio,Santiago Ponzinibbio,821638797
2018-01-21,media,Welterweight,11,,Donald Cerrone,Donald Cerrone,821638797
2018-01-21,media,Welterweight,12,,Carlos Condit,Carlos Condit,821638797
2018-01-21,media,Welterweight,13,,Gunnar Nelson,Gunnar Nelson (fighter),821638797
2018-01-21,media,Welterweight,14,,Dong Hyun Kim,Dong Hyun Kim,821638797
2018-01-21,media,Welterweight,15,,Yancy Medeiros,Yancy Medeiros,821638797
2018-01-21,media,Women's Bantamweight,0,,Amanda Nunes,Amanda Nunes,821638797
2018-01-21,media,Women's Bantamweight,1,,Valentina Shevchenko,Valentina Shevchenko,821638797
2018-01-21,media,Women's Bantamweight,2,,Holly Holm,Holly Holm,821638797
2018-01-21,media,Women's Bantamweight,3,,Julianna Peña,Julianna Peña,821638797
2018-01-21,media,Women's Bantamweight,4,,Raquel Pennington,Raquel Pennington,821638797
2018-01-21,media,Women's Bantamweight,5,,Germaine de Randamie,Germaine de Randamie,821638797
2018-01-21,media,Women's Bantamweight,6,,Ketlen Vieira,Ketlen Vieira,821638797
2018-01-21,media,Women's Bantamweight,7,,Cat Zingano,Cat Zingano,821638797
2018-01-21,media,Women's Bantamweight,8,,Sara McMann,Sara McMann,821638797
2018-01-21,media,Women's Bantamweight,9,,Ronda Rousey,Ronda Rousey,821638797
2018-01-21,media,Women's Bantamweight,10,,Marion Reneau,Marion Reneau,821638797
2018-01-21,media,Women's Bantamweight,11,,Katlyn Chookagian,Katlyn Cerminara,821638797
2018-01-21,media,Women's Bantamweight,12,,Bethe Correia,Bethe Correia,821638797
2018-01-21,media,Women's Bantamweight,12,,Leslie Smith,Leslie Smith (fighter),821638797
2018-01-21,media,Women's Bantamweight,14,,Sarah Moras,Sarah Moras,821638797
2018-01-21,media,Women's Bantamweight,15,,Aspen Ladd,Aspen Ladd,821638797
2018-01-21,media,Women's Featherweight,0,,Cris Cyborg,Cris Cyborg,821638797
2018-01-21,media,Women's Featherweight,1,,Megan Anderson,Megan Anderson,821638797
2018-01-21,media,Women's Featherweight,2,,Tonya Evinger,Tonya Evinger,821638797
2018-01-21,media,Women's Featherweight,3,,Holly Holm,Holly Holm,821638797
2018-01-21,media,Women's Featherweight,4,,Germaine de Randamie,Germaine de Randamie,821638797
2018-01-21,media,Women's Flyweight,0,,Nicco Montaño,Nicco Montaño,821638797
2018-01-21,media,Women's Flyweight,1,,Sijara Eubanks,Sijara Eubanks,821638797
2018-01-21,media,Women's Flyweight,2,,Lauren Murphy,Lauren Murphy,821638797
2018-01-21,media,Women's Flyweight,3,,Alexis Davis,Alexis Davis (fighter),821638797
2018-01-21,media,Women's Flyweight,4,,Roxanne Modafferi,Roxanne Modafferi,821638797
2018-01-21,media,Women's Flyweight,5,,Barb Honchak,Barb Honchak,821638797
2018-01-21,media,Women's Flyweight,6,,Liz Carmouche,Liz Carmouche,821638797
2018-01-21,media,Women's Flyweight,7,,Jessica Rose Clark,Jessica-Rose Clark,821638797
2018-01-21,media,Women's Flyweight,8,,Montana De La Rosa,,821638797
2018-01-21,media,Women's Flyweight,9,,Mara Romero Borella,,821638797
2018-01-21,media,Women's Flyweight,10,,Jessica Eye,Jessica Eye,821638797
2018-01-21,media,Women's Flyweight,11,,Rachael Ostovich,Rachael Ostovich,821638797
2018-01-21,media,Women's Flyweight,12,,Paige VanZant,Paige VanZant,821638797
2018-01-21,media,Women's Flyweight,13,,Shana Dobson,,821638797
2018-01-21,media,Women's Flyweight,14,,Gillian Robertson,,821638797
2018-01-21,media,Women's Flyweight,15,,Kalindra Faria,,821638797
2018-01-21,media,Women's Strawweight,0,,Rose Namajunas,Rose Namajunas,821638797
2018-01-21,media,Women's Strawweight,1,,Joanna Jedrzejczyk,Joanna Jędrzejczyk,821638797
2018-01-21,media,Women's Strawweight,2,,Jéssica Andrade,Jéssica Andrade,821638797
2018-01-21,media,Women's Strawweight,3,,Cláudia Gadelha,Cláudia Gadelha,821638797
2018-01-21,media,Women's Strawweight,4,,Karolina Kowalkiewicz,Karolina Kowalkiewicz,821638797
2018-01-21,media,Women's Strawweight,5,,Tecia Torres,Tecia Pennington,821638797
2018-01-21,media,Women's Strawweight,6,,Carla Esparza,Carla Esparza,821638797
2018-01-21,media,Women's Strawweight,7,,Michelle Waterson,Michelle Waterson-Gomez,821638797
2018-01-21,media,Women's Strawweight,8,,Cynthia Calvillo,Cynthia Calvillo,821638797
2018-01-21,media,Women's Strawweight,9,,Felice Herrig,Felice Herrig,821638797
2018-01-21,media,Women's Strawweight,10,,Alexa Grasso,Alexa Grasso,821638797
2018-01-21,media,Women's Strawweight,11,,Randa Markos,Randa Markos,821638797
2018-01-21,media,Women's Strawweight,12,,Cortney Casey,Cortney Casey,821638797
2018-01-21,media,Women's Strawweight,13,,Joanne Calderwood,Joanne Wood,821638797
2018-01-21,media,Women's Strawweight,14,,Maryna Moroz,Maryna Moroz,821638797
2018-01-21,media,Women's Strawweight,15,,Tatiana Suarez,Tatiana Suarez,821638797
2018-01-27,media,Bantamweight,0,,T.J. Dillashaw,T.J. Dillashaw,822564111
2018-01-27,media,Bantamweight,1,,Cody Garbrandt,Cody Garbrandt,822564111
2018-01-27,media,Bantamweight,2,,Dominick Cruz,Dominick Cruz,822564111
2018-01-27,media,Bantamweight,3,,Raphael Assunção,Raphael Assunção,822564111
2018-01-27,media,Bantamweight,4,,Jimmie Rivera,Jimmie Rivera,822564111
2018-01-27,media,Bantamweight,5,,Marlon Moraes,Marlon Moraes,822564111
2018-01-27,media,Bantamweight,6,,John Lineker,John Lineker,822564111
2018-01-27,media,Bantamweight,7,,Bryan Caraway,Bryan Caraway,822564111
2018-01-27,media,Bantamweight,8,,John Dodson,John Dodson (fighter),822564111
2018-01-27,media,Bantamweight,9,,Aljamain Sterling,Aljamain Sterling,822564111
2018-01-27,media,Bantamweight,10,,Pedro Munhoz,Pedro Munhoz,822564111
2018-01-27,media,Bantamweight,11,,Rob Font,Rob Font,822564111
2018-01-27,media,Bantamweight,12,,Thomas Almeida,Thomas Almeida,822564111
2018-01-27,media,Bantamweight,13,,Eddie Wineland,Eddie Wineland,822564111
2018-01-27,media,Bantamweight,14,,Brett Johns,Brett Johns,822564111
2018-01-27,media,Bantamweight,15,,Matthew Lopez,Matthew Lopez,822564111
2018-01-27,media,Featherweight,0,,Max Holloway,Max Holloway,822564111
2018-01-27,media,Featherweight,1,,José Aldo,José Aldo,822564111
2018-01-27,media,Featherweight,2,,Frankie Edgar,Frankie Edgar,822564111
2018-01-27,media,Featherweight,3,,Brian Ortega,Brian Ortega,822564111
2018-01-27,media,Featherweight,4,,Josh Emmett,Josh Emmett,822564111
2018-01-27,media,Featherweight,5,,Cub Swanson,Cub Swanson,822564111
2018-01-27,media,Featherweight,6,,Ricardo Lamas,Ricardo Lamas,822564111
2018-01-27,media,Featherweight,7,,Chan Sung Jung,The Korean Zombie,822564111
2018-01-27,media,Featherweight,8,,Jeremy Stephens,Jeremy Stephens,822564111
2018-01-27,media,Featherweight,9,,Darren Elkins,Darren Elkins,822564111
2018-01-27,media,Featherweight,10,,Yair Rodríguez,Yair Rodríguez,822564111
2018-01-27,media,Featherweight,11,,Renato Moicano,Renato Moicano,822564111
2018-01-27,media,Featherweight,12,,Dennis Bermudez,Dennis Bermudez,822564111
2018-01-27,media,Featherweight,13,,Doo Ho Choi,Choi Doo-ho,822564111
2018-01-27,media,Featherweight,14,,Myles Jury,Myles Jury,822564111
2018-01-27,media,Featherweight,15,,Mirsad Bektić,Mirsad Bektić,822564111
2018-01-27,media,Flyweight,0,,Demetrious Johnson,Demetrious Johnson,822564111
2018-01-27,media,Flyweight,1,,Joseph Benavidez,Joseph Benavidez,822564111
2018-01-27,media,Flyweight,2,,Henry Cejudo,Henry Cejudo,822564111
2018-01-27,media,Flyweight,3,,Ray Borg,Ray Borg,822564111
2018-01-27,media,Flyweight,4,,Jussier Formiga,Jussier Formiga,822564111
2018-01-27,media,Flyweight,5,,Sergio Pettis,Sergio Pettis,822564111
2018-01-27,media,Flyweight,6,,Wilson Reis,Wilson Reis,822564111
2018-01-27,media,Flyweight,7,,Brandon Moreno,Brandon Moreno,822564111
2018-01-27,media,Flyweight,8,,Ben Nguyen,Ben Nguyen,822564111
2018-01-27,media,Flyweight,9,,Dustin Ortiz,Dustin Ortiz,822564111
2018-01-27,media,Flyweight,10,,John Moraga,John Moraga,822564111
2018-01-27,media,Flyweight,11,,Matheus Nicolau,Matheus Nicolau,822564111
2018-01-27,media,Flyweight,11,,Tim Elliott,Tim Elliott,822564111
2018-01-27,media,Flyweight,13,,Alexandre Pantoja,Alexandre Pantoja,822564111
2018-01-27,media,Flyweight,14,,Deiveson Figueiredo,,822564111
2018-01-27,media,Flyweight,15,,Magomed Bibulatov,Magomed Bibulatov,822564111
2018-01-27,media,Heavyweight,0,,Stipe Miocic,Stipe Miocic,822564111
2018-01-27,media,Heavyweight,1,,Francis Ngannou,Francis Ngannou,822564111
2018-01-27,media,Heavyweight,2,,Alistair Overeem,Alistair Overeem,822564111
2018-01-27,media,Heavyweight,3,,Fabrício Werdum,Fabrício Werdum,822564111
2018-01-27,media,Heavyweight,4,,Cain Velasquez,Cain Velasquez,822564111
2018-01-27,media,Heavyweight,5,,Mark Hunt,Mark Hunt,822564111
2018-01-27,media,Heavyweight,6,,Derrick Lewis,Derrick Lewis,822564111
2018-01-27,media,Heavyweight,7,,Alexander Volkov,Alexander Volkov (fighter),822564111
2018-01-27,media,Heavyweight,8,,Marcin Tybura,Marcin Tybura,822564111
2018-01-27,media,Heavyweight,9,,Curtis Blaydes,Curtis Blaydes,822564111
2018-01-27,media,Heavyweight,10,,Stefan Struve,Stefan Struve,822564111
